access,bicycle,foot,footway,highway,junction,lanes,lit,maxspeed,name,oneway,service,sidewalk,smoothness,surface,tunnel,id,timestamp,version,tags,osm_type,geometry,length
,,,,unclassified,,,,,Via Druento,yes,,,,asphalt,,69634776,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.629064559936523 45.113128662109375, 7.629255771636963 45.113094329833984))",15.0
,,,,unclassified,,,,,Corso Grosseto,yes,,,,asphalt,,79615611,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.640624523162842 45.10655975341797, 7.641419410705566 45.10643005371094), (7.641419410705566 45.10643005371094, 7.6417317390441895 45.106380462646484))",89.0
,,,,unclassified,,,,,Corso Ferrara,yes,,,,asphalt,,79615615,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.6312079429626465 45.10709762573242, 7.631738662719727 45.10698699951172), (7.631738662719727 45.10698699951172, 7.631929874420166 45.10694122314453))",59.0
,,,,unclassified,,,,,Corso Ferrara,yes,,,,asphalt,,79615619,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.631095886230469 45.10722732543945, 7.6305389404296875 45.10735321044922), (7.6305389404296875 45.10735321044922, 7.6304521560668945 45.10737991333008))",53.0
,,,,residential,,,yes,,Via delle Pervinche,,,,,asphalt,,84723712,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.634573459625244 45.10618209838867, 7.6345672607421875 45.106117248535156))",7.0
,,,,tertiary,,,,,Corso Gaetano Scirea,yes,,,,,,89278732,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.6377997398376465 45.11254119873047, 7.637763023376465 45.11237716674805), (7.637763023376465 45.11237716674805, 7.6377410888671875 45.11232376098633), (7.6377410888671875 45.11232376098633, 7.6376800537109375 45.11216354370117), (7.6376800537109375 45.11216354370117, 7.637629508972168 45.11203384399414), (7.637629508972168 45.11203384399414, 7.637590408325195 45.111968994140625), (7.637590408325195 45.111968994140625, 7.63749361038208 45.1118049621582), (7.63749361038208 45.1118049621582, 7.637327194213867 45.111534118652344), (7.637327194213867 45.111534118652344, 7.636992931365967 45.11098098754883), (7.636992931365967 45.11098098754883, 7.636888027191162 45.110809326171875), (7.636888027191162 45.110809326171875, 7.636868953704834 45.11077880859375), (7.636868953704834 45.11077880859375, 7.636803150177002 45.11066818237305), (7.636803150177002 45.11066818237305, 7.636736869812012 45.110557556152344), (7.636736869812012 45.110557556152344, 7.636571407318115 45.11028289794922), (7.636571407318115 45.11028289794922, 7.635985851287842 45.109310150146484), (7.635985851287842 45.109310150146484, 7.6359686851501465 45.10927200317383), (7.6359686851501465 45.10927200317383, 7.635956287384033 45.10923767089844), (7.635956287384033 45.10923767089844, 7.6359429359436035 45.10919952392578), (7.6359429359436035 45.10919952392578, 7.635934352874756 45.10916519165039), (7.635934352874756 45.10916519165039, 7.635927677154541 45.109130859375), (7.635927677154541 45.109130859375, 7.635924816131592 45.10907745361328), (7.635924816131592 45.10907745361328, 7.63592529296875 45.109046936035156), (7.63592529296875 45.109046936035156, 7.635927200317383 45.10902404785156), (7.635927200317383 45.10902404785156, 7.635929107666016 45.1089973449707), (7.635929107666016 45.1089973449707, 7.635931968688965 45.10897445678711), (7.635931968688965 45.10897445678711, 7.635941028594971 45.10893249511719), (7.635941028594971 45.10893249511719, 7.635953903198242 45.10888671875), (7.635953903198242 45.10888671875, 7.6359686851501465 45.108848571777344), (7.6359686851501465 45.108848571777344, 7.635987758636475 45.10881042480469), (7.635987758636475 45.10881042480469, 7.636005401611328 45.10877990722656), (7.636005401611328 45.10877990722656, 7.636044502258301 45.108726501464844), (7.636044502258301 45.108726501464844, 7.636082649230957 45.108680725097656), (7.636082649230957 45.108680725097656, 7.63610315322876 45.10865783691406), (7.63610315322876 45.10865783691406, 7.636123180389404 45.108638763427734), (7.636123180389404 45.108638763427734, 7.636167049407959 45.10860061645508), (7.636167049407959 45.10860061645508, 7.636203289031982 45.10857009887695), (7.636203289031982 45.10857009887695, 7.636228561401367 45.108551025390625), (7.636228561401367 45.108551025390625, 7.6362528800964355 45.10853576660156), (7.6362528800964355 45.10853576660156, 7.636301517486572 45.10851287841797), (7.636301517486572 45.10851287841797, 7.636355876922607 45.10848617553711), (7.636355876922607 45.10848617553711, 7.636450290679932 45.10844802856445), (7.636450290679932 45.10844802856445, 7.636735439300537 45.10834884643555), (7.636735439300537 45.10834884643555, 7.636992931365967 45.10826110839844), (7.636992931365967 45.10826110839844, 7.637061595916748 45.108238220214844), (7.637061595916748 45.108238220214844, 7.637115955352783 45.10821533203125), (7.637115955352783 45.10821533203125, 7.6371684074401855 45.10819625854492), (7.6371684074401855 45.10819625854492, 7.637205600738525 45.10818099975586), (7.637205600738525 45.10818099975586, 7.6372551918029785 45.10816192626953), (7.6372551918029785 45.10816192626953, 7.637318134307861 45.108131408691406), (7.637318134307861 45.108131408691406, 7.637378692626953 45.10810470581055), (7.637378692626953 45.10810470581055, 7.637434959411621 45.10807418823242), (7.637434959411621 45.10807418823242, 7.637486457824707 45.10803985595703), (7.637486457824707 45.10803985595703, 7.637557506561279 45.10799026489258), (7.637557506561279 45.10799026489258, 7.637590408325195 45.107967376708984), (7.637590408325195 45.107967376708984, 7.637630939483643 45.10793685913086), (7.637630939483643 45.10793685913086, 7.637668132781982 45.10791015625), (7.637668132781982 45.10791015625, 7.63770055770874 45.107879638671875), (7.63770055770874 45.107879638671875, 7.637729167938232 45.107852935791016), (7.637729167938232 45.107852935791016, 7.6378092765808105 45.10776901245117), (7.6378092765808105 45.10776901245117, 7.637842655181885 45.107730865478516), (7.637842655181885 45.107730865478516, 7.63787317276001 45.107696533203125), (7.63787317276001 45.107696533203125, 7.637897968292236 45.107662200927734), (7.637897968292236 45.107662200927734, 7.637920379638672 45.10763168334961), (7.637920379638672 45.10763168334961, 7.6379828453063965 45.10752868652344), (7.6379828453063965 45.10752868652344, 7.638035297393799 45.10740661621094), (7.638035297393799 45.10740661621094, 7.638047218322754 45.10734558105469), (7.638047218322754 45.10734558105469, 7.638054370880127 45.10730743408203), (7.638054370880127 45.10730743408203, 7.638080596923828 45.10717010498047), (7.638080596923828 45.10717010498047, 7.638090133666992 45.10710525512695), (7.638090133666992 45.10710525512695, 7.638092517852783 45.10707092285156), (7.638092517852783 45.10707092285156, 7.638092994689941 45.1070442199707), (7.638092994689941 45.1070442199707, 7.638094425201416 45.1069450378418), (7.638094425201416 45.1069450378418, 7.638092517852783 45.10683822631836), (7.638092517852783 45.10683822631836, 7.6380839347839355 45.10670471191406), (7.6380839347839355 45.10670471191406, 7.6380767822265625 45.106597900390625))",767.0
,,,,tertiary,,,,,Corso Gaetano Scirea,yes,,,,,,89278773,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.638583183288574 45.106563568115234, 7.638594627380371 45.1066780090332), (7.638594627380371 45.1066780090332, 7.638607501983643 45.1068000793457), (7.638607501983643 45.1068000793457, 7.638617515563965 45.10691452026367), (7.638617515563965 45.10691452026367, 7.638619422912598 45.10701370239258), (7.638619422912598 45.10701370239258, 7.638622283935547 45.10715103149414), (7.638622283935547 45.10715103149414, 7.638621807098389 45.107173919677734), (7.638621807098389 45.107173919677734, 7.638620376586914 45.107200622558594), (7.638620376586914 45.107200622558594, 7.638616561889648 45.10721969604492), (7.638616561889648 45.10721969604492, 7.638613224029541 45.107242584228516), (7.638613224029541 45.107242584228516, 7.638604640960693 45.10726547241211), (7.638604640960693 45.10726547241211, 7.638596534729004 45.10728454589844), (7.638596534729004 45.10728454589844, 7.638586044311523 45.10730743408203), (7.638586044311523 45.10730743408203, 7.638574600219727 45.107330322265625), (7.638574600219727 45.107330322265625, 7.6385579109191895 45.107357025146484), (7.6385579109191895 45.107357025146484, 7.638545989990234 45.10737228393555), (7.638545989990234 45.10737228393555, 7.638528823852539 45.107391357421875), (7.638528823852539 45.107391357421875, 7.638513088226318 45.1074104309082), (7.638513088226318 45.1074104309082, 7.638463973999023 45.10744857788086), (7.638463973999023 45.10744857788086, 7.638441562652588 45.10746765136719), (7.638441562652588 45.10746765136719, 7.638339519500732 45.107540130615234), (7.638339519500732 45.107540130615234, 7.637823104858398 45.1079216003418), (7.637823104858398 45.1079216003418, 7.63765287399292 45.1080436706543), (7.63765287399292 45.1080436706543, 7.637571334838867 45.10810470581055), (7.637571334838867 45.10810470581055, 7.637043476104736 45.10847854614258), (7.637043476104736 45.10847854614258, 7.6369805335998535 45.108524322509766), (7.6369805335998535 45.108524322509766, 7.6367998123168945 45.108646392822266), (7.6367998123168945 45.108646392822266, 7.636593341827393 45.10879135131836), (7.636593341827393 45.10879135131836, 7.636449337005615 45.10890197753906), (7.636449337005615 45.10890197753906, 7.636419296264648 45.10892868041992), (7.636419296264648 45.10892868041992, 7.63638973236084 45.10895919799805), (7.63638973236084 45.10895919799805, 7.636363983154297 45.10899353027344), (7.636363983154297 45.10899353027344, 7.6363348960876465 45.109039306640625), (7.6363348960876465 45.109039306640625, 7.636308670043945 45.10908508300781), (7.636308670043945 45.10908508300781, 7.636284351348877 45.10913848876953), (7.636284351348877 45.10913848876953, 7.636266708374023 45.10919189453125), (7.636266708374023 45.10919189453125, 7.636254787445068 45.10923385620117), (7.636254787445068 45.10923385620117, 7.636246681213379 45.10927200317383), (7.636246681213379 45.10927200317383, 7.636242866516113 45.109310150146484), (7.636242866516113 45.109310150146484, 7.636241912841797 45.109352111816406), (7.636241912841797 45.109352111816406, 7.636244773864746 45.109413146972656), (7.636244773864746 45.109413146972656, 7.63624906539917 45.10944366455078), (7.63624906539917 45.10944366455078, 7.636254787445068 45.10947799682617), (7.636254787445068 45.10947799682617, 7.636263370513916 45.10951614379883), (7.636263370513916 45.10951614379883, 7.6362762451171875 45.10955810546875), (7.6362762451171875 45.10955810546875, 7.636293411254883 45.10960006713867), (7.636293411254883 45.10960006713867, 7.636313438415527 45.10963821411133), (7.636313438415527 45.10963821411133, 7.636338233947754 45.109683990478516), (7.636338233947754 45.109683990478516, 7.636406898498535 45.10979461669922), (7.636406898498535 45.10979461669922, 7.6368513107299805 45.11052703857422), (7.6368513107299805 45.11052703857422, 7.636918067932129 45.11063766479492), (7.636918067932129 45.11063766479492, 7.6369829177856445 45.110740661621094), (7.6369829177856445 45.110740661621094, 7.637704372406006 45.11193084716797), (7.637704372406006 45.11193084716797, 7.637821197509766 45.112144470214844), (7.637821197509766 45.112144470214844, 7.637862682342529 45.11227798461914), (7.637862682342529 45.11227798461914, 7.637873649597168 45.11231231689453), (7.637873649597168 45.11231231689453, 7.63789176940918 45.112369537353516), (7.63789176940918 45.112369537353516, 7.637927055358887 45.11252975463867), (7.637927055358887 45.11252975463867, 7.637942790985107 45.11266326904297), (7.637942790985107 45.11266326904297, 7.637942314147949 45.11271667480469), (7.637942314147949 45.11271667480469, 7.6379289627075195 45.112857818603516), (7.6379289627075195 45.112857818603516, 7.637899875640869 45.11316680908203))",831.0
,,,,unclassified,,1,,,Corso Gaetano Scirea,yes,,,,asphalt,,89278786,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.636450290679932 45.10844802856445, 7.636551380157471 45.108436584472656), (7.636551380157471 45.108436584472656, 7.636622905731201 45.10844039916992), (7.636622905731201 45.10844039916992, 7.636702060699463 45.108455657958984), (7.636702060699463 45.108455657958984, 7.636816501617432 45.108482360839844), (7.636816501617432 45.108482360839844, 7.636899471282959 45.10850524902344), (7.636899471282959 45.10850524902344, 7.636926651000977 45.1085090637207), (7.636926651000977 45.1085090637207, 7.6369805335998535 45.108524322509766))",43.0
,,,,unclassified,,,,,Corso Gaetano Scirea,yes,,,,asphalt,,89278791,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.636593341827393 45.10879135131836, 7.636476516723633 45.108795166015625), (7.636476516723633 45.108795166015625, 7.63633394241333 45.10879898071289), (7.63633394241333 45.10879898071289, 7.6362481117248535 45.10879898071289), (7.6362481117248535 45.10879898071289, 7.636046886444092 45.10880661010742), (7.636046886444092 45.10880661010742, 7.635987758636475 45.10881042480469))",48.0
,,,,unclassified,roundabout,,,,Corso Gaetano Scirea,,,,,asphalt,,89278804,0,-1,"{""visible"":false,""cycleway:right"":""no""}",way,"MULTILINESTRING ((7.63851261138916 45.107364654541016, 7.638490200042725 45.10739517211914), (7.638490200042725 45.10739517211914, 7.638457298278809 45.107425689697266), (7.638457298278809 45.107425689697266, 7.638421535491943 45.107444763183594), (7.638421535491943 45.107444763183594, 7.638382911682129 45.10745620727539), (7.638382911682129 45.10745620727539, 7.638329029083252 45.10746383666992), (7.638329029083252 45.10746383666992, 7.6382646560668945 45.107460021972656), (7.6382646560668945 45.107460021972656, 7.638206481933594 45.107444763183594), (7.638206481933594 45.107444763183594, 7.638167381286621 45.107425689697266), (7.638167381286621 45.107425689697266, 7.638134479522705 45.10739517211914), (7.638134479522705 45.10739517211914, 7.638116836547852 45.10736846923828), (7.638116836547852 45.10736846923828, 7.638105869293213 45.10734176635742), (7.638105869293213 45.10734176635742, 7.63810396194458 45.107303619384766), (7.63810396194458 45.107303619384766, 7.638113975524902 45.107269287109375), (7.638113975524902 45.107269287109375, 7.638138771057129 45.107234954833984), (7.638138771057129 45.107234954833984, 7.638175010681152 45.10720443725586), (7.638175010681152 45.10720443725586, 7.638213634490967 45.10718536376953), (7.638213634490967 45.10718536376953, 7.638259410858154 45.107173919677734), (7.638259410858154 45.107173919677734, 7.638298988342285 45.10717010498047), (7.638298988342285 45.10717010498047, 7.638359546661377 45.107173919677734), (7.638359546661377 45.107173919677734, 7.638402462005615 45.107181549072266), (7.638402462005615 45.107181549072266, 7.6384406089782715 45.107200622558594), (7.6384406089782715 45.107200622558594, 7.638469219207764 45.10721969604492), (7.638469219207764 45.10721969604492, 7.638500213623047 45.10725021362305), (7.638500213623047 45.10725021362305, 7.638521194458008 45.1072998046875), (7.638521194458008 45.1072998046875, 7.638521671295166 45.107330322265625), (7.638521671295166 45.107330322265625, 7.63851261138916 45.107364654541016))",103.0
,,,,residential,,,,,Via Gilberto Mosele,yes,,,,asphalt,,93887808,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.639100551605225 45.11261749267578, 7.639101505279541 45.112579345703125))",4.0
,,,,unclassified,,,,,Via Druento,yes,,,,asphalt,,93887812,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.638002872467041 45.1126594543457, 7.637942790985107 45.11266326904297), (7.637942790985107 45.11266326904297, 7.637819766998291 45.1126708984375))",14.0
,,,,unclassified,,,,,Corso Giuseppe Garibaldi,yes,,,,asphalt,,93887836,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.644803047180176 45.11299133300781, 7.644866943359375 45.112728118896484), (7.644866943359375 45.112728118896484, 7.644882678985596 45.112709045410156), (7.644882678985596 45.112709045410156, 7.645127296447754 45.11240005493164), (7.645127296447754 45.11240005493164, 7.645148277282715 45.11234664916992), (7.645148277282715 45.11234664916992, 7.645143032073975 45.1122932434082), (7.645143032073975 45.1122932434082, 7.645114421844482 45.11225128173828), (7.645114421844482 45.11225128173828, 7.645069599151611 45.112220764160156), (7.645069599151611 45.112220764160156, 7.645052433013916 45.112213134765625), (7.645052433013916 45.112213134765625, 7.645003795623779 45.11219024658203), (7.645003795623779 45.11219024658203, 7.644932746887207 45.1121711730957), (7.644932746887207 45.1121711730957, 7.644822120666504 45.11216354370117), (7.644822120666504 45.11216354370117, 7.64442777633667 45.11220169067383), (7.64442777633667 45.11220169067383, 7.6442742347717285 45.112213134765625))",158.0
,,,,unclassified,,,,,Corso Giuseppe Garibaldi,yes,,,,asphalt,,93887843,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.644619941711426 45.11322021484375, 7.644631862640381 45.113460540771484), (7.644631862640381 45.113460540771484, 7.644633769989014 45.11349868774414))",31.0
,,,,unclassified,,,,,Corso Gaetano Scirea,yes,,,,asphalt,,105072065,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.63810396194458 45.107303619384766, 7.638097763061523 45.107215881347656), (7.638097763061523 45.107215881347656, 7.638090133666992 45.10710525512695))",22.0
,,,,service,,,,,,,parking_aisle,,,,,105072069,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.645556449890137 45.106346130371094, 7.645623207092285 45.106346130371094))",5.0
,,,,unclassified,,2,yes,,Corso Grosseto,yes,,,,asphalt,,105072072,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.638335704803467 45.10658264160156, 7.638583183288574 45.106563568115234))",20.0
,,,,secondary,,3,yes,,Corso Ferrara,yes,,,,asphalt,,110801299,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.629029273986816 45.10722351074219, 7.6291913986206055 45.10721206665039), (7.6291913986206055 45.10721206665039, 7.6312079429626465 45.10709762573242), (7.6312079429626465 45.10709762573242, 7.633070468902588 45.106990814208984), (7.633070468902588 45.106990814208984, 7.633117198944092 45.10698699951172), (7.633117198944092 45.10698699951172, 7.633263111114502 45.10697937011719), (7.633263111114502 45.10697937011719, 7.633418560028076 45.10697555541992), (7.633418560028076 45.10697555541992, 7.635847568511963 45.10683822631836), (7.635847568511963 45.10683822631836, 7.637922763824463 45.106712341308594), (7.637922763824463 45.106712341308594, 7.637966156005859 45.106712341308594), (7.637966156005859 45.106712341308594, 7.6380839347839355 45.10670471191406))",713.0
,,,,unclassified,,,,,Via Traves,,,,,asphalt,,110801306,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.629029273986816 45.10722351074219, 7.629057884216309 45.10734176635742))",13.0
,,,,unclassified,,,,,Via Traves,,,,,asphalt,,110801309,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.6297078132629395 45.11320114135742, 7.629734992980957 45.11343002319336))",26.0
,,,,tertiary,,,,50,Via Druento,,,,,asphalt,,110801324,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.6297078132629395 45.11320114135742, 7.629978656768799 45.11317825317383), (7.629978656768799 45.11317825317383, 7.633457183837891 45.112884521484375), (7.633457183837891 45.112884521484375, 7.633601665496826 45.11287307739258), (7.633601665496826 45.11287307739258, 7.6337690353393555 45.112857818603516), (7.6337690353393555 45.112857818603516, 7.6349592208862305 45.11276626586914))",415.0
,,,,unclassified,,,,,Via Traves,,,,,asphalt,,111020456,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.629057884216309 45.10734176635742, 7.629072189331055 45.107444763183594))",12.0
,,,,unclassified,,,,,Via Traves,,,,,asphalt,,111020465,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.6296868324279785 45.1130485534668, 7.6297078132629395 45.11320114135742))",17.0
,,,,unclassified,,,,50,Via Druento,yes,,,,asphalt,,111020469,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.6296868324279785 45.1130485534668, 7.630080223083496 45.113014221191406), (7.630080223083496 45.113014221191406, 7.633454322814941 45.112728118896484), (7.633454322814941 45.112728118896484, 7.633586406707764 45.11271667480469), (7.633586406707764 45.11271667480469, 7.633911609649658 45.11268615722656), (7.633911609649658 45.11268615722656, 7.6341166496276855 45.1126708984375), (7.6341166496276855 45.1126708984375, 7.635457992553711 45.11255645751953), (7.635457992553711 45.11255645751953, 7.635924339294434 45.112518310546875), (7.635924339294434 45.112518310546875, 7.636397838592529 45.112483978271484), (7.636397838592529 45.112483978271484, 7.637069225311279 45.112430572509766), (7.637069225311279 45.112430572509766, 7.63742208480835 45.112403869628906), (7.63742208480835 45.112403869628906, 7.6375885009765625 45.11239242553711), (7.6375885009765625 45.11239242553711, 7.637626647949219 45.112388610839844), (7.637626647949219 45.112388610839844, 7.637763023376465 45.11237716674805), (7.637763023376465 45.11237716674805, 7.63789176940918 45.112369537353516), (7.63789176940918 45.112369537353516, 7.637969970703125 45.112361907958984), (7.637969970703125 45.112361907958984, 7.638204097747803 45.11234664916992), (7.638204097747803 45.11234664916992, 7.638644218444824 45.11231231689453), (7.638644218444824 45.11231231689453, 7.638871669769287 45.11229705810547), (7.638871669769287 45.11229705810547, 7.639063358306885 45.112281799316406), (7.639063358306885 45.112281799316406, 7.639159679412842 45.112274169921875), (7.639159679412842 45.112274169921875, 7.639464855194092 45.11225509643555), (7.639464855194092 45.11225509643555, 7.63988733291626 45.11222457885742), (7.63988733291626 45.11222457885742, 7.640825271606445 45.11215591430664), (7.640825271606445 45.11215591430664, 7.6413750648498535 45.112117767333984), (7.6413750648498535 45.112117767333984, 7.641420364379883 45.11211395263672), (7.641420364379883 45.11211395263672, 7.641594886779785 45.11210250854492))",940.0
,,,,tertiary,,,,50,Via Druento,,,,,asphalt,,111020471,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.629476547241211 45.11322021484375, 7.6297078132629395 45.11320114135742))",18.0
,,,,secondary,,3,yes,50,Corso Ferrara,yes,,,,asphalt,,111020478,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.629057884216309 45.10734176635742, 7.628870964050293 45.10735321044922))",15.0
,,,,service,,,,,,yes,parking_aisle,,,,,116174306,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.645694255828857 45.11375427246094, 7.6447319984436035 45.113739013671875))",76.0
,,,,tertiary,,,,,Via Druento,yes,,,,,,116378784,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.645417213439941 45.11199951171875, 7.645620346069336 45.1119384765625), (7.645620346069336 45.1119384765625, 7.645950794219971 45.111915588378906))",43.0
,,,,residential,,,,,Strada di Altessano,no,,,,asphalt,,116378787,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.645864009857178 45.109046936035156, 7.645505428314209 45.10905075073242), (7.645505428314209 45.10905075073242, 7.6454572677612305 45.10905456542969), (7.6454572677612305 45.10905456542969, 7.645332336425781 45.10905075073242), (7.645332336425781 45.10905075073242, 7.645182132720947 45.10905456542969))",54.0
,,,,service,,,,,,,,,,,,116378788,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.645954132080078 45.108970642089844, 7.645941257476807 45.10879898071289), (7.645941257476807 45.10879898071289, 7.645869255065918 45.108802795410156), (7.645869255065918 45.108802795410156, 7.64581823348999 45.10880661010742))",29.0
,,,,residential,,,,,Strada di Altessano,no,,,,,,116378789,0,-1,"{""visible"":false,""alt_name"":""Strada Comunale di Altessano""}",way,"MULTILINESTRING ((7.64609432220459 45.10971450805664, 7.646060943603516 45.10968780517578), (7.646060943603516 45.10968780517578, 7.646028995513916 45.10965347290039), (7.646028995513916 45.10965347290039, 7.646014213562012 45.109622955322266), (7.646014213562012 45.109622955322266, 7.6460041999816895 45.10959243774414), (7.6460041999816895 45.10959243774414, 7.645996570587158 45.10955047607422), (7.645996570587158 45.10955047607422, 7.645978927612305 45.109310150146484), (7.645978927612305 45.109310150146484, 7.645973205566406 45.10922622680664), (7.645973205566406 45.10922622680664, 7.645968437194824 45.109107971191406))",70.0
,,,,unclassified,,,,,Corso Giuseppe Garibaldi,yes,,,,asphalt,,116378795,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.645953178405762 45.1120491027832, 7.6457743644714355 45.112091064453125), (7.6457743644714355 45.112091064453125, 7.645654678344727 45.112144470214844), (7.645654678344727 45.112144470214844, 7.645487308502197 45.1123161315918), (7.645487308502197 45.1123161315918, 7.645254611968994 45.112449645996094))",73.0
,,,,residential,roundabout,,,,Strada di Altessano,,,,,asphalt,,116378797,0,-1,"{""visible"":false,""alt_name"":""Strada Comunale di Altessano""}",way,"MULTILINESTRING ((7.645922660827637 45.10897445678711, 7.645954132080078 45.108970642089844), (7.645954132080078 45.108970642089844, 7.645984649658203 45.108970642089844), (7.645984649658203 45.108970642089844, 7.646013259887695 45.108978271484375), (7.646013259887695 45.108978271484375, 7.646036624908447 45.10899353027344), (7.646036624908447 45.10899353027344, 7.646052837371826 45.109012603759766), (7.646052837371826 45.109012603759766, 7.646059989929199 45.10903549194336), (7.646059989929199 45.10903549194336, 7.64605712890625 45.10905456542969), (7.64605712890625 45.10905456542969, 7.646045207977295 45.109073638916016), (7.646045207977295 45.109073638916016, 7.646024703979492 45.109092712402344), (7.646024703979492 45.109092712402344, 7.645998477935791 45.10910415649414), (7.645998477935791 45.10910415649414, 7.645968437194824 45.109107971191406), (7.645968437194824 45.109107971191406, 7.645938873291016 45.109107971191406), (7.645938873291016 45.109107971191406, 7.645911693572998 45.109100341796875), (7.645911693572998 45.109100341796875, 7.645888805389404 45.10908508300781), (7.645888805389404 45.10908508300781, 7.645872116088867 45.10906982421875), (7.645872116088867 45.10906982421875, 7.645864009857178 45.109046936035156), (7.645864009857178 45.109046936035156, 7.645864486694336 45.10902404785156), (7.645864486694336 45.10902404785156, 7.645875453948975 45.109004974365234), (7.645875453948975 45.109004974365234, 7.645895481109619 45.108985900878906), (7.645895481109619 45.108985900878906, 7.645922660827637 45.10897445678711))",49.0
,,,,tertiary,,,,,Via Druento,yes,,,,,,116378798,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.645953178405762 45.1120491027832, 7.645615577697754 45.1120491027832), (7.645615577697754 45.1120491027832, 7.645417213439941 45.11199951171875))",43.0
,,,,residential,,1,yes,50,Via delle Pervinche,yes,,,,asphalt,,118305009,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.635626316070557 45.10604476928711, 7.6355180740356445 45.10609436035156), (7.6355180740356445 45.10609436035156, 7.635406494140625 45.10612487792969), (7.635406494140625 45.10612487792969, 7.635225772857666 45.106143951416016), (7.635225772857666 45.106143951416016, 7.634900093078613 45.106163024902344))",60.0
,,,,unclassified,,,,,Via Traves,,,,,asphalt,,128402992,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.629651069641113 45.11274337768555, 7.629681587219238 45.11300277709961), (7.629681587219238 45.11300277709961, 7.6296868324279785 45.1130485534668))",34.0
,,,,unclassified,,,,,Via Druento,yes,,,,asphalt,,128402995,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.629255771636963 45.113094329833984, 7.629457473754883 45.11307144165039), (7.629457473754883 45.11307144165039, 7.6296868324279785 45.1130485534668))",34.0
,,,,unclassified,,,,,Via Druento,yes,,,,asphalt,,128402996,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.629255771636963 45.113094329833984, 7.629651069641113 45.11274337768555))",50.0
,,,,secondary,,,,,Corso Ferrara,yes,,,,asphalt,,129321467,0,-1,"{""visible"":false,""cycleway:right"":""no""}",way,"MULTILINESTRING ((7.638275623321533 45.10682678222656, 7.638272285461426 45.10682678222656), (7.638272285461426 45.10682678222656, 7.638180732727051 45.106834411621094))",7.0
,,,,secondary,,3,yes,,Corso Ferrara,yes,,,,asphalt,,129321468,0,-1,"{""visible"":false}",way,"MULTILINESTRING ((7.638180732727051 45.106834411621094, 7.638092517852783 45.10683822631836), (7.638092517852783 45.10683822631836, 7.637975215911865 45.10684585571289), (7.637975215911865 45.10684585571289, 7.633483409881592 45.107093811035156), (7.633483409881592 45.107093811035156, 7.633434772491455 45.10709762573242), (7.633434772491455 45.10709762573242, 7.633273601531982 45.10710525512695), (7.633273601531982 45.10710525512695, 7.6331305503845215 45.107112884521484), (7.6331305503845215 45.107112884521484, 7.631095886230469 45.10722732543945), (7.631095886230469 45.10722732543945, 7.629254341125488 45.10732650756836), (7.629254341125488 45.10732650756836, 7.629207611083984 45.107330322265625), (7.629207611083984 45.107330322265625, 7.629057884216309 45.10734176635742))",718.0
,,,,unclassified,,,,,Corso Gaetano Scirea,yes,,,,asphalt,,129321469,0,-1,"{""visible"":false,""cycleway:both"":""no""}",way,"MULTILINESTRING ((7.637564659118652 45.10874557495117, 7.6367998123168945 45.108646392822266))",61.0
